BioMASSver                             0.22
date                             2013/12/19
hour                               20:19:16
refuges                                 264
refs_minrad                         50.6786
refs_maxrad                        249.0430
refs_areafrac                        0.0100
refs_disp                        12632.3464
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                       3258000         7914         6545         4586         6215         4093         6338         7908         6004         9725        10226
                       3261600         7914         6545         4586         6215         4093         6338         7908         6004         9725        10226
                       3265200         7914         6545         4586         6215         4093         6338         7908         6004         9725        10226
                       3268800         7922         6555         4589         6226         4100         6340         7917         6007         9734        10231
                       3272400         7922         6555         4589         6226         4100         6340         7917         6007         9734        10231
                       3276000         7929         6584         4599         6242         4101         6344         7926         6011         9749        10240
                       3279600         7929         6584         4599         6242         4101         6344         7926         6011         9749        10240
                       3283200         7929         6584         4599         6242         4101         6344         7926         6011         9749        10240
                       3286800         7935         6614         4611         6251         4108         6352         7931         6015         9753        10255
                       3290400         7935         6614         4611         6251         4108         6352         7931         6015         9753        10255
                       3294000         7942         6628         4614         6266         4112         6362         7935         6017         9766        10260
                       3297600         7942         6628         4614         6266         4112         6362         7935         6017         9766        10260
                       3301200         7948         6629         4618         6277         4114         6364         7938         6022         9772        10266
                       3304800         7948         6629         4618         6277         4114         6364         7938         6022         9772        10266
                       3308400         7948         6629         4618         6277         4114         6364         7938         6022         9772        10266
                       3312000         7951         6634         4618         6292         4115         6372         7940         6023         9774        10277
                       3315600         7951         6634         4618         6292         4115         6372         7940         6023         9774        10277
                       3319200         7956         6636         4622         6308         4117         6375         7946         6031         9779        10281
                       3322800         7956         6636         4622         6308         4117         6375         7946         6031         9779        10281
                       3326400         7956         6636         4622         6308         4117         6375         7946         6031         9779        10281
                       3330000         7962         6640         4627         6318         4117         6380         7949         6040         9780        10284
                       3333600         7962         6640         4627         6318         4117         6380         7949         6040         9780        10284
                       3337200         7970         6652         4636         6325         4118         6400         7954         6055         9788        10298
                       3340800         7970         6652         4636         6325         4118         6400         7954         6055         9788        10298
                       3344400         7985         6669         4638         6326         4120         6412         7963         6071         9790        10321
                       3348000         7985         6669         4638         6326         4120         6412         7963         6071         9790        10321
                       3351600         7985         6669         4638         6326         4120         6412         7963         6071         9790        10321
                       3355200         7997         6675         4640         6327         4121         6421         7974         6082         9798        10335
                       3358800         7997         6675         4640         6327         4121         6421         7974         6082         9798        10335
                       3362400         8012         6680         4641         6334         4123         6425         7980         6090         9800        10349
                       3366000         8012         6680         4641         6334         4123         6425         7980         6090         9800        10349
                       3369600         8012         6680         4641         6334         4123         6425         7980         6090         9800        10349
                       3373200         8017         6692         4644         6340         4125         6444         7984         6099         9809        10352
                       3376800         8017         6692         4644         6340         4125         6444         7984         6099         9809        10352
                       3380400         8025         6701         4652         6353         4125         6449         7992         6101         9817        10364
                       3384000         8025         6701         4652         6353         4125         6449         7992         6101         9817        10364
                       3387600         8036         6720         4654         6367         4139         6455         7998         6104         9820        10371
                       3391200         8036         6720         4654         6367         4139         6455         7998         6104         9820        10371
                       3394800         8036         6720         4654         6367         4139         6455         7998         6104         9820        10371
                       3398400         8041         6735         4658         6394         4143         6462         8008         6113         9821        10381
                       3402000         8041         6735         4658         6394         4143         6462         8008         6113         9821        10381
                       3405600         8048         6739         4658         6403         4157         6465         8019         6122         9828        10385
                       3409200         8048         6739         4658         6403         4157         6465         8019         6122         9828        10385
                       3412800         8048         6739         4658         6403         4157         6465         8019         6122         9828        10385
                       3416400         8069         6743         4658         6410         4162         6476         8023         6130         9836        10389
                       3420000         8069         6743         4658         6410         4162         6476         8023         6130         9836        10389
                       3423600         8085         6745         4661         6421         4162         6493         8031         6134         9847        10396
                       3427200         8085         6745         4661         6421         4162         6493         8031         6134         9847        10396
                       3430800         8095         6748         4662         6431         4162         6507         8043         6140         9856        10420
                       3434400         8095         6748         4662         6431         4162         6507         8043         6140         9856        10420
                       3438000         8095         6748         4662         6431         4162         6507         8043         6140         9856        10420
                       3441600         8100         6753         4669         6440         4163         6522         8055         6142         9859        10481
                       3445200         8100         6753         4669         6440         4163         6522         8055         6142         9859        10481
                       3448800         8102         6770         4670         6450         4166         6533         8063         6146         9861        10499
                       3452400         8102         6770         4670         6450         4166         6533         8063         6146         9861        10499
                       3456000         8102         6770         4670         6450         4166         6533         8063         6146         9861        10499
                       3459600         8119         6782         4670         6453         4176         6544         8067         6151         9870        10513
                       3463200         8119         6782         4670         6453         4176         6544         8067         6151         9870        10513
                       3466800         8123         6788         4673         6465         4190         6559         8072         6155         9873        10518
                       3470400         8123         6788         4673         6465         4190         6559         8072         6155         9873        10518
                       3474000         8139         6794         4675         6469         4192         6564         8076         6160         9876        10520
                       3477600         8139         6794         4675         6469         4192         6564         8076         6160         9876        10520
                       3481200         8139         6794         4675         6469         4192         6564         8076         6160         9876        10520
                       3484800         8142         6794         4678         6475         4203         6568         8087         6169         9877        10525
                       3488400         8142         6794         4678         6475         4203         6568         8087         6169         9877        10525
                       3492000         8146         6794         4686         6477         4212         6570         8101         6178         9882        10535
                       3495600         8146         6794         4686         6477         4212         6570         8101         6178         9882        10535
                       3499200         8146         6794         4686         6477         4212         6570         8101         6178         9882        10535
                       3502800         8152         6806         4686         6481         4216         6577         8105         6185         9894        10541
                       3506400         8152         6806         4686         6481         4216         6577         8105         6185         9894        10541
                       3510000         8156         6816         4690         6486         4224         6583         8110         6191         9900        10548
                       3513600         8156         6816         4690         6486         4224         6583         8110         6191         9900        10548
                       3517200         8167         6821         4695         6489         4239         6595         8119         6198         9904        10554
                       3520800         8167         6821         4695         6489         4239         6595         8119         6198         9904        10554
                       3524400         8167         6821         4695         6489         4239         6595         8119         6198         9904        10554
                       3528000         8177         6825         4705         6499         4242         6606         8126         6200         9916        10560
                       3531600         8177         6825         4705         6499         4242         6606         8126         6200         9916        10560
                       3535200         8187         6827         4713         6507         4247         6611         8128         6202         9919        10564
                       3538800         8187         6827         4713         6507         4247         6611         8128         6202         9919        10564
                       3542400         8187         6827         4713         6507         4247         6611         8128         6202         9919        10564
                       3546000         8200         6834         4716         6521         4250         6616         8131         6206         9926        10572
                       3549600         8200         6834         4716         6521         4250         6616         8131         6206         9926        10572
                       3553200         8212         6850         4718         6522         4254         6623         8138         6206         9937        10583
                       3556800         8212         6850         4718         6522         4254         6623         8138         6206         9937        10583
                       3560400         8221         6855         4718         6525         4259         6625         8141         6208         9944        10590
                       3564000         8221         6855         4718         6525         4259         6625         8141         6208         9944        10590
                       3567600         8221         6855         4718         6525         4259         6625         8141         6208         9944        10590
                       3571200         8226         6862         4720         6532         4272         6628         8148         6208         9953        10599
                       3574800         8226         6862         4720         6532         4272         6628         8148         6208         9953        10599
                       3578400         8235         6864         4721         6541         4275         6628         8152         6210         9966        10601
                       3582000         8235         6864         4721         6541         4275         6628         8152         6210         9966        10601
                       3585600         8235         6864         4721         6541         4275         6628         8152         6210         9966        10601
                       3589200         8242         6865         4725         6555         4279         6629         8158         6213         9993        10608
                       3592800         8242         6865         4725         6555         4279         6629         8158         6213         9993        10608
                       3596400         8243         6867         4729         6564         4283         6632         8167         6222        10010        10612
                       3600000         8243         6867         4729         6564         4283         6632         8167         6222        10010        10612
                       3603600         8250         6868         4730         6585         4285         6635         8175         6235        10020        10619
                       3607200         8250         6868         4730         6585         4285         6635         8175         6235        10020        10619
                       3610800         8250         6868         4730         6585         4285         6635         8175         6235        10020        10619
                       3614400         8261         6869         4732         6593         4286         6638         8184         6241        10028        10623
                       3618000         8261         6869         4732         6593         4286         6638         8184         6241        10028        10623
                       3621600         8268         6880         4734         6600         4287         6653         8196         6246        10033        10627
                       3625200         8268         6880         4734         6600         4287         6653         8196         6246        10033        10627
                       3628800         8268         6880         4734         6600         4287         6653         8196         6246        10033        10627
                       3632400         8271         6888         4738         6602         4287         6668         8202         6248        10037        10629
                       3636000         8271         6888         4738         6602         4287         6668         8202         6248        10037        10629
                       3639600         8275         6892         4747         6604         4287         6671         8213         6250        10041        10634
                       3643200         8275         6892         4747         6604         4287         6671         8213         6250        10041        10634
                       3646800         8279         6894         4759         6605         4287         6674         8223         6252        10059        10646
                       3650400         8279         6894         4759         6605         4287         6674         8223         6252        10059        10646
                       3654000         8279         6894         4759         6605         4287         6674         8223         6252        10059        10646
                       3657600         8283         6897         4762         6606         4290         6675         8229         6253        10074        10650
                       3661200         8283         6897         4762         6606         4290         6675         8229         6253        10074        10650
                       3664800         8287         6899         4764         6607         4300         6676         8235         6257        10079        10659
                       3668400         8287         6899         4764         6607         4300         6676         8235         6257        10079        10659
                       3672000         8287         6899         4764         6607         4300         6676         8235         6257        10079        10659
                       3675600         8291         6926         4767         6624         4303         6679         8237         6258        10088        10670
                       3679200         8291         6926         4767         6624         4303         6679         8237         6258        10088        10670
                       3682800         8309         6937         4770         6634         4311         6681         8239         6275        10094        10674
                       3686400         8309         6937         4770         6634         4311         6681         8239         6275        10094        10674
                       3690000         8342         6947         4771         6646         4322         6682         8240         6294        10106        10679
                       3693600         8342         6947         4771         6646         4322         6682         8240         6294        10106        10679
                       3697200         8342         6947         4771         6646         4322         6682         8240         6294        10106        10679
                       3700800         8359         6957         4774         6653         4326         6686         8245         6300        10130        10683
                       3704400         8359         6957         4774         6653         4326         6686         8245         6300        10130        10683
                       3708000         8369         6961         4781         6662         4327         6689         8259         6306        10136        10686
                       3711600         8369         6961         4781         6662         4327         6689         8259         6306        10136        10686
                       3715200         8369         6961         4781         6662         4327         6689         8259         6306        10136        10686
                       3718800         8374         6961         4782         6670         4329         6698         8273         6311        10139        10692
                       3722400         8374         6961         4782         6670         4329         6698         8273         6311        10139        10692
                       3726000         8378         6977         4788         6681         4336         6710         8280         6313        10144        10698
                       3729600         8378         6977         4788         6681         4336         6710         8280         6313        10144        10698
                       3733200         8386         6986         4789         6690         4347         6725         8281         6314        10148        10701
                       3736800         8386         6986         4789         6690         4347         6725         8281         6314        10148        10701
                       3740400         8386         6986         4789         6690         4347         6725         8281         6314        10148        10701
                       3744000         8388         6998         4792         6697         4353         6731         8285         6319        10152        10706
                       3747600         8388         6998         4792         6697         4353         6731         8285         6319        10152        10706
                       3751200         8389         7006         4798         6699         4355         6736         8293         6321        10168        10707
                       3754800         8389         7006         4798         6699         4355         6736         8293         6321        10168        10707
                       3758400         8389         7006         4798         6699         4355         6736         8293         6321        10168        10707
                       3762000         8392         7009         4802         6701         4357         6738         8296         6321        10181        10715
                       3765600         8392         7009         4802         6701         4357         6738         8296         6321        10181        10715
                       3769200         8404         7012         4808         6708         4358         6742         8299         6325        10184        10724
                       3772800         8404         7012         4808         6708         4358         6742         8299         6325        10184        10724
                       3776400         8412         7013         4812         6714         4360         6747         8302         6328        10189        10731
                       3780000         8412         7013         4812         6714         4360         6747         8302         6328        10189        10731
                       3783600         8412         7013         4812         6714         4360         6747         8302         6328        10189        10731
                       3787200         8421         7018         4816         6717         4362         6756         8307         6331        10190        10738
                       3790800         8421         7018         4816         6717         4362         6756         8307         6331        10190        10738
                       3794400         8458         7021         4823         6717         4369         6760         8312         6333        10194        10739
                       3798000         8458         7021         4823         6717         4369         6760         8312         6333        10194        10739
                       3801600         8458         7021         4823         6717         4369         6760         8312         6333        10194        10739
                       3805200         8465         7025         4823         6718         4377         6770         8316         6337        10199        10744
                       3808800         8465         7025         4823         6718         4377         6770         8316         6337        10199        10744
                       3812400         8472         7035         4823         6721         4385         6776         8319         6345        10211        10755
                       3816000         8472         7035         4823         6721         4385         6776         8319         6345        10211        10755
                       3819600         8478         7041         4823         6725         4389         6780         8336         6358        10236        10765
                       3823200         8478         7041         4823         6725         4389         6780         8336         6358        10236        10765
                       3826800         8478         7041         4823         6725         4389         6780         8336         6358        10236        10765
                       3830400         8485         7050         4826         6728         4389         6782         8345         6363        10273        10773
                       3834000         8485         7050         4826         6728         4389         6782         8345         6363        10273        10773
                       3837600         8487         7052         4829         6730         4391         6787         8351         6366        10279        10780
                       3841200         8487         7052         4829         6730         4391         6787         8351         6366        10279        10780
                       3844800         8487         7052         4829         6730         4391         6787         8351         6366        10279        10780
                       3848400         8490         7053         4835         6733         4391         6792         8354         6367        10285        10786
                       3852000         8490         7053         4835         6733         4391         6792         8354         6367        10285        10786
                       3855600         8497         7054         4855         6747         4391         6797         8356         6368        10291        10789
                       3859200         8497         7054         4855         6747         4391         6797         8356         6368        10291        10789
                       3862800         8498         7057         4864         6767         4397         6808         8362         6371        10302        10793
                       3866400         8498         7057         4864         6767         4397         6808         8362         6371        10302        10793
                       3870000         8498         7057         4864         6767         4397         6808         8362         6371        10302        10793
                       3873600         8500         7067         4868         6771         4417         6813         8373         6375        10310        10800
                       3877200         8500         7067         4868         6771         4417         6813         8373         6375        10310        10800
                       3880800         8500         7071         4872         6777         4421         6813         8378         6378        10313        10806
                       3884400         8500         7071         4872         6777         4421         6813         8378         6378        10313        10806
                       3888000         8500         7071         4872         6777         4421         6813         8378         6378        10313        10806
                       3891600         8503         7074         4882         6782         4421         6817         8381         6383        10317        10813
                       3895200         8503         7074         4882         6782         4421         6817         8381         6383        10317        10813
                       3898800         8509         7081         4890         6790         4422         6827         8390         6390        10327        10822
                       3902400         8509         7081         4890         6790         4422         6827         8390         6390        10327        10822
                       3906000         8512         7097         4899         6816         4424         6834         8402         6392        10329        10830
                       3909600         8512         7097         4899         6816         4424         6834         8402         6392        10329        10830
                       3913200         8512         7097         4899         6816         4424         6834         8402         6392        10329        10830
                       3916800         8515         7107         4907         6832         4425         6842         8409         6398        10347        10842
                       3920400         8515         7107         4907         6832         4425         6842         8409         6398        10347        10842
                       3924000         8518         7109         4919         6838         4425         6853         8411         6407        10360        10850
                       3927600         8518         7109         4919         6838         4425         6853         8411         6407        10360        10850
                       3931200         8518         7109         4919         6838         4425         6853         8411         6407        10360        10850
                       3934800         8521         7110         4924         6841         4428         6865         8417         6416        10363        10866
                       3938400         8521         7110         4924         6841         4428         6865         8417         6416        10363        10866
                       3942000         8533         7110         4928         6842         4428         6874         8433         6427        10368        10879
                       3945600         8533         7110         4928         6842         4428         6874         8433         6427        10368        10879
                       3949200         8543         7111         4932         6845         4429         6882         8439         6435        10371        10892
                       3952800         8543         7111         4932         6845         4429         6882         8439         6435        10371        10892
                       3956400         8543         7111         4932         6845         4429         6882         8439         6435        10371        10892
                       3960000         8555         7119         4936         6847         4430         6888         8442         6435        10380        10907
                       3963600         8555         7119         4936         6847         4430         6888         8442         6435        10380        10907
                       3967200         8561         7131         4938         6854         4431         6893         8448         6439        10391        10920
                       3970800         8561         7131         4938         6854         4431         6893         8448         6439        10391        10920
                       3974400         8561         7131         4938         6854         4431         6893         8448         6439        10391        10920
                       3978000         8566         7144         4938         6855         4432         6897         8456         6441        10401        10925
                       3981600         8566         7144         4938         6855         4432         6897         8456         6441        10401        10925
                       3985200         8587         7146         4943         6858         4435         6898         8462         6443        10408        10936
                       3988800         8587         7146         4943         6858         4435         6898         8462         6443        10408        10936
                       3992400         8595         7148         4953         6861         4441         6910         8467         6455        10424        10951
                       3996000         8595         7148         4953         6861         4441         6910         8467         6455        10424        10951
                       3999600         8595         7148         4953         6861         4441         6910         8467         6455        10424        10951
                       4003200         8597         7152         4962         6866         4445         6932         8471         6467        10447        10963
                       4006800         8597         7152         4962         6866         4445         6932         8471         6467        10447        10963
                       4010400         8600         7155         4979         6875         4445         6939         8476         6476        10469        10965
                       4014000         8600         7155         4979         6875         4445         6939         8476         6476        10469        10965
                       4017600         8600         7155         4979         6875         4445         6939         8476         6476        10469        10965
                       4021200         8601         7156         4987         6879         4450         6944         8477         6482        10478        10969
                       4024800         8601         7156         4987         6879         4450         6944         8477         6482        10478        10969
                       4028400         8608         7167         4992         6889         4454         6952         8482         6483        10487        10977
                       4032000         8608         7167         4992         6889         4454         6952         8482         6483        10487        10977
                       4035600         8610         7179         4999         6893         4460         6956         8487         6487        10493        10983
                       4039200         8610         7179         4999         6893         4460         6956         8487         6487        10493        10983
                       4042800         8610         7179         4999         6893         4460         6956         8487         6487        10493        10983
                       4046400         8611         7197         5001         6901         4461         6964         8488         6487        10519        10988
                       4050000         8611         7197         5001         6901         4461         6964         8488         6487        10519        10988
                       4053600         8615         7204         5002         6909         4466         6974         8492         6492        10524        10988
                       4057200         8615         7204         5002         6909         4466         6974         8492         6492        10524        10988
                       4060800         8615         7204         5002         6909         4466         6974         8492         6492        10524        10988
                       4064400         8623         7207         5004         6916         4467         6986         8509         6505        10538        10988
                       4068000         8623         7207         5004         6916         4467         6986         8509         6505        10538        10988
                       4071600         8642         7217         5005         6929         4470         6993         8524         6510        10547        10992
                       4075200         8642         7217         5005         6929         4470         6993         8524         6510        10547        10992
                       4078800         8653         7224         5007         6932         4478         6994         8531         6518        10550        11002
                       4082400         8653         7224         5007         6932         4478         6994         8531         6518        10550        11002
                       4086000         8653         7224         5007         6932         4478         6994         8531         6518        10550        11002
                       4089600         8658         7237         5011         6934         4484         7004         8536         6524        10556        11015
                       4093200         8658         7237         5011         6934         4484         7004         8536         6524        10556        11015
                       4096800         8662         7245         5011         6935         4488         7014         8547         6529        10564        11021
                       4100400         8662         7245         5011         6935         4488         7014         8547         6529        10564        11021
                       4104000         8662         7245         5011         6935         4488         7014         8547         6529        10564        11021
                       4107600         8669         7248         5013         6935         4493         7025         8551         6549        10572        11027
                       4111200         8669         7248         5013         6935         4493         7025         8551         6549        10572        11027
                       4114800         8672         7251         5017         6939         4497         7034         8552         6555        10577        11041
                       4118400         8672         7251         5017         6939         4497         7034         8552         6555        10577        11041
                       4122000         8675         7252         5018         6945         4504         7037         8553         6560        10580        11045
                       4125600         8675         7252         5018         6945         4504         7037         8553         6560        10580        11045
                       4129200         8675         7252         5018         6945         4504         7037         8553         6560        10580        11045
                       4132800         8683         7255         5019         6949         4508         7038         8558         6572        10582        11051
                       4136400         8683         7255         5019         6949         4508         7038         8558         6572        10582        11051
                       4140000         8687         7262         5021         6950         4510         7042         8562         6580        10590        11053
                       4143600         8687         7262         5021         6950         4510         7042         8562         6580        10590        11053
                       4147200         8687         7262         5021         6950         4510         7042         8562         6580        10590        11053
                       4150800         8694         7279         5030         6952         4513         7051         8569         6583        10600        11058
                       4154400         8694         7279         5030         6952         4513         7051         8569         6583        10600        11058
                       4158000         8696         7291         5037         6954         4515         7067         8575         6587        10614        11064
                       4161600         8696         7291         5037         6954         4515         7067         8575         6587        10614        11064
                       4165200         8698         7317         5042         6954         4517         7072         8595         6591        10633        11068
                       4168800         8698         7317         5042         6954         4517         7072         8595         6591        10633        11068
                       4172400         8698         7317         5042         6954         4517         7072         8595         6591        10633        11068
                       4176000         8701         7323         5049         6962         4528         7078         8609         6594        10643        11071
                       4179600         8701         7323         5049         6962         4528         7078         8609         6594        10643        11071
                       4183200         8709         7338         5057         6969         4534         7078         8619         6595        10648        11075
                       4186800         8709         7338         5057         6969         4534         7078         8619         6595        10648        11075
                       4190400         8709         7338         5057         6969         4534         7078         8619         6595        10648        11075
                       4194000         8718         7343         5065         6977         4535         7082         8627         6596        10659        11089
                       4197600         8718         7343         5065         6977         4535         7082         8627         6596        10659        11089
                       4201200         8726         7346         5066         6984         4537         7083         8637         6598        10681        11105
                       4204800         8726         7346         5066         6984         4537         7083         8637         6598        10681        11105
                       4208400         8732         7349         5067         6992         4543         7086         8641         6604        10696        11127
                       4212000         8732         7349         5067         6992         4543         7086         8641         6604        10696        11127
                       4215600         8732         7349         5067         6992         4543         7086         8641         6604        10696        11127
                       4219200         8735         7352         5069         6996         4554         7090         8644         6610        10704        11142
                       4222800         8735         7352         5069         6996         4554         7090         8644         6610        10704        11142
                       4226400         8740         7356         5071         7003         4561         7103         8647         6629        10709        11152
                       4230000         8740         7356         5071         7003         4561         7103         8647         6629        10709        11152
                       4233600         8740         7356         5071         7003         4561         7103         8647         6629        10709        11152
                       4237200         8754         7365         5074         7004         4562         7112         8654         6636        10718        11154
                       4240800         8754         7365         5074         7004         4562         7112         8654         6636        10718        11154
                       4244400         8763         7369         5080         7006         4563         7115         8658         6642        10719        11157
                       4248000         8763         7369         5080         7006         4563         7115         8658         6642        10719        11157
                       4251600         8779         7371         5085         7006         4564         7126         8660         6644        10723        11162
                       4255200         8779         7371         5085         7006         4564         7126         8660         6644        10723        11162
                       4258800         8779         7371         5085         7006         4564         7126         8660         6644        10723        11162
                       4262400         8782         7375         5089         7008         4567         7135         8662         6649        10726        11163
