BioMASSver                             0.22
date                             2016/05/12
hour                               13:36:01
refuges                                 259
refs_minrad                         50.1469
refs_maxrad                        249.9150
refs_areafrac                        0.0100
refs_disp                        12321.1871
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        298800         1827          867         1367          766          971         1047         1851         1737         1777         3056
                        302400         1827          867         1367          766          971         1047         1851         1737         1777         3056
                        306000         1887          884         1402          795          987         1071         1887         1786         1869         3141
                        309600         1887          884         1402          795          987         1071         1887         1786         1869         3141
                        313200         1942          902         1453          813         1011         1101         1913         1846         1924         3219
                        316800         1942          902         1453          813         1011         1101         1913         1846         1924         3219
                        320400         1997          920         1510          849         1029         1131         1939         1934         1983         3309
                        324000         1997          920         1510          849         1029         1131         1939         1934         1983         3309
                        327600         1997          920         1510          849         1029         1131         1939         1934         1983         3309
                        331200         2064          954         1578          869         1055         1168         1988         1970         2024         3375
                        334800         2064          954         1578          869         1055         1168         1988         1970         2024         3375
                        338400         2108          984         1621          889         1079         1201         2019         2005         2075         3422
                        342000         2108          984         1621          889         1079         1201         2019         2005         2075         3422
                        345600         2108          984         1621          889         1079         1201         2019         2005         2075         3422
                        349200         2158         1007         1657          903         1091         1232         2048         2026         2119         3488
                        352800         2158         1007         1657          903         1091         1232         2048         2026         2119         3488
                        356400         2210         1028         1692          919         1108         1263         2100         2052         2172         3567
                        360000         2210         1028         1692          919         1108         1263         2100         2052         2172         3567
                        363600         2274         1047         1721          947         1125         1281         2137         2084         2208         3599
                        367200         2274         1047         1721          947         1125         1281         2137         2084         2208         3599
                        370800         2274         1047         1721          947         1125         1281         2137         2084         2208         3599
                        374400         2323         1065         1760          961         1148         1315         2170         2114         2253         3665
                        378000         2323         1065         1760          961         1148         1315         2170         2114         2253         3665
                        381600         2409         1088         1785          987         1169         1336         2196         2136         2307         3705
                        385200         2409         1088         1785          987         1169         1336         2196         2136         2307         3705
                        388800         2409         1088         1785          987         1169         1336         2196         2136         2307         3705
                        392400         2481         1107         1818         1008         1182         1359         2224         2170         2347         3747
                        396000         2481         1107         1818         1008         1182         1359         2224         2170         2347         3747
                        399600         2540         1125         1854         1018         1195         1378         2273         2213         2385         3786
                        403200         2540         1125         1854         1018         1195         1378         2273         2213         2385         3786
                        406800         2589         1145         1888         1046         1205         1415         2310         2251         2424         3864
                        410400         2589         1145         1888         1046         1205         1415         2310         2251         2424         3864
                        414000         2589         1145         1888         1046         1205         1415         2310         2251         2424         3864
                        417600         2645         1168         1928         1075         1228         1458         2348         2281         2464         3910
                        421200         2645         1168         1928         1075         1228         1458         2348         2281         2464         3910
                        424800         2688         1182         1956         1093         1246         1471         2383         2307         2516         3958
                        428400         2688         1182         1956         1093         1246         1471         2383         2307         2516         3958
                        432000         2688         1182         1956         1093         1246         1471         2383         2307         2516         3958
                        435600         2733         1189         1969         1113         1255         1487         2422         2330         2566         4011
                        439200         2733         1189         1969         1113         1255         1487         2422         2330         2566         4011
                        442800         2794         1198         1990         1122         1264         1517         2474         2352         2598         4091
                        446400         2794         1198         1990         1122         1264         1517         2474         2352         2598         4091
                        450000         2855         1216         2017         1136         1283         1533         2499         2379         2628         4143
                        453600         2855         1216         2017         1136         1283         1533         2499         2379         2628         4143
                        457200         2855         1216         2017         1136         1283         1533         2499         2379         2628         4143
                        460800         2915         1230         2041         1148         1299         1561         2541         2405         2654         4185
                        464400         2915         1230         2041         1148         1299         1561         2541         2405         2654         4185
                        468000         2978         1252         2068         1163         1309         1584         2570         2428         2685         4232
                        471600         2978         1252         2068         1163         1309         1584         2570         2428         2685         4232
                        475200         2978         1252         2068         1163         1309         1584         2570         2428         2685         4232
                        478800         3038         1257         2096         1178         1316         1623         2603         2464         2730         4273
                        482400         3038         1257         2096         1178         1316         1623         2603         2464         2730         4273
                        486000         3070         1268         2124         1187         1327         1676         2627         2494         2794         4299
                        489600         3070         1268         2124         1187         1327         1676         2627         2494         2794         4299
