BioMASSver                             0.22
date                             2013/12/18
hour                               11:56:05
refuges                                 265
refs_minrad                         50.0766
refs_maxrad                        248.8537
refs_areafrac                        0.0100
refs_disp                        13128.1978
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        313200          194          171          345          359          536          835         1279         1250         1598         1504
                        316800          194          171          345          359          536          835         1279         1250         1598         1504
                        320400          197          174          346          361          543          853         1293         1265         1620         1586
                        324000          197          174          346          361          543          853         1293         1265         1620         1586
                        327600          197          174          346          361          543          853         1293         1265         1620         1586
                        331200          201          175          358          364          547          867         1313         1287         1646         1616
                        334800          201          175          358          364          547          867         1313         1287         1646         1616
                        338400          203          177          367          381          555          885         1324         1302         1668         1641
                        342000          203          177          367          381          555          885         1324         1302         1668         1641
                        345600          203          177          367          381          555          885         1324         1302         1668         1641
                        349200          203          178          370          385          555          888         1335         1314         1698         1650
                        352800          203          178          370          385          555          888         1335         1314         1698         1650
                        356400          203          182          378          392          566          898         1356         1336         1731         1682
                        360000          203          182          378          392          566          898         1356         1336         1731         1682
                        363600          203          183          379          392          572          901         1365         1343         1740         1707
                        367200          203          183          379          392          572          901         1365         1343         1740         1707
                        370800          203          183          379          392          572          901         1365         1343         1740         1707
                        374400          206          184          383          395          591          921         1374         1350         1756         1729
                        378000          206          184          383          395          591          921         1374         1350         1756         1729
                        381600          208          186          385          399          594          930         1391         1357         1778         1743
                        385200          208          186          385          399          594          930         1391         1357         1778         1743
                        388800          208          186          385          399          594          930         1391         1357         1778         1743
                        392400          209          188          388          402          601          934         1403         1366         1802         1771
                        396000          209          188          388          402          601          934         1403         1366         1802         1771
                        399600          211          188          391          406          605          946         1412         1378         1827         1788
                        403200          211          188          391          406          605          946         1412         1378         1827         1788
                        406800          212          191          393          406          615          957         1416         1403         1852         1811
                        410400          212          191          393          406          615          957         1416         1403         1852         1811
                        414000          212          191          393          406          615          957         1416         1403         1852         1811
                        417600          213          192          397          409          616          966         1422         1414         1875         1840
                        421200          213          192          397          409          616          966         1422         1414         1875         1840
                        424800          216          193          406          431          620          989         1432         1430         1908         1858
                        428400          216          193          406          431          620          989         1432         1430         1908         1858
                        432000          216          193          406          431          620          989         1432         1430         1908         1858
                        435600          219          194          409          434          633         1002         1480         1446         1929         1892
                        439200          219          194          409          434          633         1002         1480         1446         1929         1892
                        442800          219          200          412          435          635         1008         1497         1456         1942         1913
                        446400          219          200          412          435          635         1008         1497         1456         1942         1913
                        450000          221          200          415          438          643         1015         1506         1466         1949         1920
                        453600          221          200          415          438          643         1015         1506         1466         1949         1920
                        457200          221          200          415          438          643         1015         1506         1466         1949         1920
                        460800          228          202          428          442          652         1033         1512         1484         1966         1945
                        464400          228          202          428          442          652         1033         1512         1484         1966         1945
                        468000          231          206          431          448          658         1052         1518         1494         1977         1959
                        471600          231          206          431          448          658         1052         1518         1494         1977         1959
                        475200          231          206          431          448          658         1052         1518         1494         1977         1959
                        478800          233          207          442          451          660         1068         1526         1539         1996         1981
                        482400          233          207          442          451          660         1068         1526         1539         1996         1981
                        486000          234          212          448          456          664         1078         1544         1543         2018         2001
                        489600          234          212          448          456          664         1078         1544         1543         2018         2001
                        493200          248          212          451          461          669         1091         1555         1549         2043         2026
                        496800          248          212          451          461          669         1091         1555         1549         2043         2026
                        500400          248          212          451          461          669         1091         1555         1549         2043         2026
                        504000          252          214          463          466          674         1101         1572         1588         2067         2053
                        507600          252          214          463          466          674         1101         1572         1588         2067         2053
                        511200          252          216          465          470          679         1109         1582         1606         2079         2078
                        514800          252          216          465          470          679         1109         1582         1606         2079         2078
                        518400          252          216          465          470          679         1109         1582         1606         2079         2078
                        522000          262          217          473          472          696         1121         1635         1631         2150         2089
                        525600          262          217          473          472          696         1121         1635         1631         2150         2089
                        529200          265          220          474          474          701         1135         1656         1667         2161         2108
                        532800          265          220          474          474          701         1135         1656         1667         2161         2108
                        536400          273          223          475          477          708         1142         1670         1677         2174         2118
                        540000          273          223          475          477          708         1142         1670         1677         2174         2118
                        543600          273          223          475          477          708         1142         1670         1677         2174         2118
                        547200          275          224          482          480          712         1157         1696         1692         2189         2159
                        550800          275          224          482          480          712         1157         1696         1692         2189         2159
                        554400          276          224          486          484          714         1164         1728         1704         2201         2193
                        558000          276          224          486          484          714         1164         1728         1704         2201         2193
                        561600          276          224          486          484          714         1164         1728         1704         2201         2193
                        565200          276          224          491          487          717         1171         1737         1721         2216         2207
                        568800          276          224          491          487          717         1171         1737         1721         2216         2207
                        572400          276          227          494          493          725         1181         1751         1729         2227         2221
                        576000          276          227          494          493          725         1181         1751         1729         2227         2221
                        579600          278          228          498          494          728         1188         1772         1765         2250         2237
                        583200          278          228          498          494          728         1188         1772         1765         2250         2237
                        586800          278          228          498          494          728         1188         1772         1765         2250         2237
                        590400          279          228          498          498          736         1198         1783         1787         2274         2259
                        594000          279          228          498          498          736         1198         1783         1787         2274         2259
                        597600          288          230          501          506          743         1208         1800         1800         2286         2279
                        601200          288          230          501          506          743         1208         1800         1800         2286         2279
                        604800          288          230          501          506          743         1208         1800         1800         2286         2279
                        608400          290          233          508          511          752         1216         1817         1809         2316         2301
                        612000          290          233          508          511          752         1216         1817         1809         2316         2301
                        615600          303          235          513          518          756         1227         1827         1823         2347         2317
                        619200          303          235          513          518          756         1227         1827         1823         2347         2317
                        622800          309          236          516          522          758         1249         1844         1842         2364         2330
                        626400          309          236          516          522          758         1249         1844         1842         2364         2330
                        630000          309          236          516          522          758         1249         1844         1842         2364         2330
                        633600          312          236          519          527          764         1259         1854         1850         2378         2369
                        637200          312          236          519          527          764         1259         1854         1850         2378         2369
                        640800          314          236          526          529          771         1263         1866         1855         2389         2391
                        644400          314          236          526          529          771         1263         1866         1855         2389         2391
                        648000          314          236          526          529          771         1263         1866         1855         2389         2391
                        651600          315          258          527          530          775         1269         1904         1861         2397         2402
                        655200          315          258          527          530          775         1269         1904         1861         2397         2402
                        658800          316          261          532          530          777         1270         1911         1867         2401         2408
                        662400          316          261          532          530          777         1270         1911         1867         2401         2408
                        666000          316          263          533          532          778         1271         1917         1876         2405         2412
                        669600          316          263          533          532          778         1271         1917         1876         2405         2412
                        673200          316          263          533          532          778         1271         1917         1876         2405         2412
                        676800          317          265          535          533          782         1272         1923         1886         2408         2435
                        680400          317          265          535          533          782         1272         1923         1886         2408         2435
                        684000          319          267          537          534          782         1278         1928         1892         2410         2439
                        687600          319          267          537          534          782         1278         1928         1892         2410         2439
                        691200          319          267          537          534          782         1278         1928         1892         2410         2439
                        694800          320          268          540          538          784         1285         1931         1901         2419         2441
                        698400          320          268          540          538          784         1285         1931         1901         2419         2441
                        702000          321          272          541          540          786         1290         1933         1910         2432         2446
                        705600          321          272          541          540          786         1290         1933         1910         2432         2446
                        709200          321          273          560          542          790         1293         1939         1913         2439         2465
                        712800          321          273          560          542          790         1293         1939         1913         2439         2465
                        716400          321          273          560          542          790         1293         1939         1913         2439         2465
                        720000          322          273          562          543          796         1298         1955         1914         2453         2469
                        723600          322          273          562          543          796         1298         1955         1914         2453         2469
                        727200          324          275          563          548          797         1309         1956         1917         2468         2474
                        730800          324          275          563          548          797         1309         1956         1917         2468         2474
                        734400          324          275          563          548          797         1309         1956         1917         2468         2474
                        738000          327          275          566          548          798         1313         1957         1936         2479         2481
                        741600          327          275          566          548          798         1313         1957         1936         2479         2481
                        745200          328          275          567          552          798         1318         1961         1942         2509         2486
                        748800          328          275          567          552          798         1318         1961         1942         2509         2486
                        752400          329          277          572          555          800         1324         1970         1943         2520         2497
                        756000          329          277          572          555          800         1324         1970         1943         2520         2497
                        759600          329          277          572          555          800         1324         1970         1943         2520         2497
                        763200          329          278          577          558          802         1334         1974         1949         2526         2504
                        766800          329          278          577          558          802         1334         1974         1949         2526         2504
                        770400          329          280          577          560          803         1337         1980         1952         2530         2510
                        774000          329          280          577          560          803         1337         1980         1952         2530         2510
                        777600          329          280          577          560          803         1337         1980         1952         2530         2510
                        781200          331          284          578          561          810         1341         2011         1960         2535         2527
                        784800          331          284          578          561          810         1341         2011         1960         2535         2527
                        788400          331          284          578          575          811         1342         2018         1967         2554         2545
                        792000          331          284          578          575          811         1342         2018         1967         2554         2545
                        795600          331          285          580          578          813         1344         2024         1982         2566         2555
                        799200          331          285          580          578          813         1344         2024         1982         2566         2555
                        802800          331          285          580          578          813         1344         2024         1982         2566         2555
                        806400          331          286          580          579          816         1347         2028         1989         2573         2568
                        810000          331          286          580          579          816         1347         2028         1989         2573         2568
                        813600          331          287          583          582          818         1350         2028         1991         2580         2572
                        817200          331          287          583          582          818         1350         2028         1991         2580         2572
                        820800          331          287          583          582          818         1350         2028         1991         2580         2572
                        824400          331          288          586          584          820         1352         2032         1996         2590         2579
                        828000          331          288          586          584          820         1352         2032         1996         2590         2579
                        831600          332          290          588          587          822         1358         2041         2001         2594         2590
                        835200          332          290          588          587          822         1358         2041         2001         2594         2590
                        838800          334          290          589          591          826         1364         2044         2003         2603         2611
                        842400          334          290          589          591          826         1364         2044         2003         2603         2611
                        846000          334          290          589          591          826         1364         2044         2003         2603         2611
                        849600          335          291          589          592          826         1364         2048         2003         2604         2617
                        853200          335          291          589          592          826         1364         2048         2003         2604         2617
                        856800          338          293          589          593          837         1369         2052         2008         2621         2632
                        860400          338          293          589          593          837         1369         2052         2008         2621         2632
                        864000          338          293          589          593          837         1369         2052         2008         2621         2632
                        867600          338          296          590          628          838         1372         2060         2012         2641         2640
                        871200          338          296          590          628          838         1372         2060         2012         2641         2640
                        874800          338          296          590          629          838         1373         2068         2013         2648         2649
                        878400          338          296          590          629          838         1373         2068         2013         2648         2649
                        882000          339          296          591          631          841         1375         2072         2017         2657         2657
                        885600          339          296          591          631          841         1375         2072         2017         2657         2657
                        889200          339          296          591          631          841         1375         2072         2017         2657         2657
                        892800          339          297          595          631          846         1382         2077         2022         2662         2661
                        896400          339          297          595          631          846         1382         2077         2022         2662         2661
                        900000          341          297          596          632          847         1387         2081         2025         2670         2669
                        903600          341          297          596          632          847         1387         2081         2025         2670         2669
                        907200          341          297          596          632          847         1387         2081         2025         2670         2669
                        910800          342          298          605          634          854         1392         2086         2027         2690         2680
                        914400          342          298          605          634          854         1392         2086         2027         2690         2680
                        918000          343          298          608          635          859         1397         2089         2030         2696         2683
                        921600          343          298          608          635          859         1397         2089         2030         2696         2683
                        925200          344          299          608          637          864         1403         2094         2033         2704         2695
                        928800          344          299          608          637          864         1403         2094         2033         2704         2695
                        932400          344          299          608          637          864         1403         2094         2033         2704         2695
                        936000          345          301          608          637          865         1407         2101         2038         2733         2705
                        939600          345          301          608          637          865         1407         2101         2038         2733         2705
                        943200          348          304          610          646          865         1413         2115         2043         2740         2717
                        946800          348          304          610          646          865         1413         2115         2043         2740         2717
                        950400          348          304          610          646          865         1413         2115         2043         2740         2717
                        954000          348          307          613          648          868         1419         2117         2055         2744         2730
                        957600          348          307          613          648          868         1419         2117         2055         2744         2730
                        961200          348          307          613          650          868         1427         2121         2061         2752         2739
                        964800          348          307          613          650          868         1427         2121         2061         2752         2739
                        968400          350          310          615          653          869         1429         2127         2071         2760         2755
                        972000          350          310          615          653          869         1429         2127         2071         2760         2755
                        975600          350          310          615          653          869         1429         2127         2071         2760         2755
                        979200          353          310          616          653          870         1432         2133         2074         2769         2764
                        982800          353          310          616          653          870         1432         2133         2074         2769         2764
                        986400          353          310          619          656          876         1437         2138         2076         2779         2776
                        990000          353          310          619          656          876         1437         2138         2076         2779         2776
                        993600          353          310          619          656          876         1437         2138         2076         2779         2776
                        997200          356          311          620          658          877         1445         2143         2082         2793         2789
                       1000800          356          311          620          658          877         1445         2143         2082         2793         2789
                       1004400          356          313          622          660          878         1450         2152         2090         2796         2792
                       1008000          356          313          622          660          878         1450         2152         2090         2796         2792
                       1011600          356          314          624          662          879         1452         2155         2093         2807         2798
                       1015200          356          314          624          662          879         1452         2155         2093         2807         2798
                       1018800          356          314          624          662          879         1452         2155         2093         2807         2798
                       1022400          356          314          626          664          883         1453         2163         2098         2810         2802
                       1026000          356          314          626          664          883         1453         2163         2098         2810         2802
                       1029600          358          314          628          666          885         1460         2166         2099         2813         2806
                       1033200          358          314          628          666          885         1460         2166         2099         2813         2806
                       1036800          358          314          628          666          885         1460         2166         2099         2813         2806
                       1040400          358          315          631          667          886         1466         2166         2101         2823         2813
                       1044000          358          315          631          667          886         1466         2166         2101         2823         2813
                       1047600          358          316          632          669          890         1469         2174         2106         2827         2828
                       1051200          358          316          632          669          890         1469         2174         2106         2827         2828
                       1054800          358          316          632          671          896         1476         2186         2111         2843         2839
                       1058400          358          316          632          671          896         1476         2186         2111         2843         2839
                       1062000          358          316          632          671          896         1476         2186         2111         2843         2839
                       1065600          358          316          634          676          896         1478         2188         2114         2857         2857
                       1069200          358          316          634          676          896         1478         2188         2114         2857         2857
                       1072800          361          317          636          684          903         1487         2194         2120         2863         2862
                       1076400          361          317          636          684          903         1487         2194         2120         2863         2862
                       1080000          361          317          636          684          903         1487         2194         2120         2863         2862
                       1083600          362          320          637          685          903         1491         2200         2122         2876         2877
                       1087200          362          320          637          685          903         1491         2200         2122         2876         2877
                       1090800          362          321          637          688          908         1497         2204         2135         2892         2886
                       1094400          362          321          637          688          908         1497         2204         2135         2892         2886
                       1098000          362          321          639          691          915         1501         2206         2136         2893         2895
                       1101600          362          321          639          691          915         1501         2206         2136         2893         2895
                       1105200          362          321          639          691          915         1501         2206         2136         2893         2895
                       1108800          362          321          642          692          915         1505         2218         2137         2895         2899
                       1112400          362          321          642          692          915         1505         2218         2137         2895         2899
                       1116000          364          321          644          692          922         1508         2220         2146         2903         2906
                       1119600          364          321          644          692          922         1508         2220         2146         2903         2906
                       1123200          364          321          644          692          922         1508         2220         2146         2903         2906
                       1126800          366          321          644          693          935         1510         2220         2148         2914         2913
                       1130400          366          321          644          693          935         1510         2220         2148         2914         2913
                       1134000          366          321          644          694          935         1518         2224         2152         2924         2922
                       1137600          366          321          644          694          935         1518         2224         2152         2924         2922
