BioMASSver                             0.22
date                             2014/01/13
hour                               18:52:08
refuges                                 264
refs_minrad                         50.1106
refs_maxrad                        248.8614
refs_areafrac                        0.0100
refs_disp                        11983.0332
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                       1472400         1445         1231         2403         2886         3860         2369         2543         2441         2724         2607
                       1476000         1445         1231         2403         2886         3860         2369         2543         2441         2724         2607
                       1479600         1448         1234         2407         2891         3864         2372         2548         2454         2729         2611
                       1483200         1448         1234         2407         2891         3864         2372         2548         2454         2729         2611
                       1486800         1449         1235         2415         2893         3877         2378         2551         2455         2732         2616
                       1490400         1449         1235         2415         2893         3877         2378         2551         2455         2732         2616
                       1494000         1449         1235         2415         2893         3877         2378         2551         2455         2732         2616
                       1497600         1452         1235         2420         2901         3915         2386         2553         2460         2735         2632
                       1501200         1452         1235         2420         2901         3915         2386         2553         2460         2735         2632
                       1504800         1459         1236         2429         2907         3923         2393         2558         2464         2737         2633
                       1508400         1459         1236         2429         2907         3923         2393         2558         2464         2737         2633
                       1512000         1459         1236         2429         2907         3923         2393         2558         2464         2737         2633
                       1515600         1460         1237         2437         2907         3926         2399         2560         2465         2745         2633
                       1519200         1460         1237         2437         2907         3926         2399         2560         2465         2745         2633
                       1522800         1461         1239         2444         2914         3932         2402         2568         2470         2753         2633
                       1526400         1461         1239         2444         2914         3932         2402         2568         2470         2753         2633
                       1530000         1463         1246         2450         2916         3933         2407         2573         2472         2756         2636
                       1533600         1463         1246         2450         2916         3933         2407         2573         2472         2756         2636
                       1537200         1463         1246         2450         2916         3933         2407         2573         2472         2756         2636
                       1540800         1465         1252         2456         2919         3956         2408         2576         2476         2756         2643
                       1544400         1465         1252         2456         2919         3956         2408         2576         2476         2756         2643
                       1548000         1478         1257         2458         2922         3973         2413         2576         2481         2763         2643
                       1551600         1478         1257         2458         2922         3973         2413         2576         2481         2763         2643
                       1555200         1478         1257         2458         2922         3973         2413         2576         2481         2763         2643
                       1558800         1481         1260         2459         2923         3980         2415         2576         2492         2772         2646
                       1562400         1481         1260         2459         2923         3980         2415         2576         2492         2772         2646
                       1566000         1485         1260         2463         2927         3989         2416         2576         2500         2784         2650
                       1569600         1485         1260         2463         2927         3989         2416         2576         2500         2784         2650
                       1573200         1486         1260         2471         2936         4006         2422         2578         2508         2788         2650
                       1576800         1486         1260         2471         2936         4006         2422         2578         2508         2788         2650
                       1580400         1486         1260         2471         2936         4006         2422         2578         2508         2788         2650
                       1584000         1489         1267         2474         2952         4017         2427         2579         2519         2796         2650
                       1587600         1489         1267         2474         2952         4017         2427         2579         2519         2796         2650
                       1591200         1494         1267         2478         2964         4035         2439         2581         2530         2799         2651
                       1594800         1494         1267         2478         2964         4035         2439         2581         2530         2799         2651
                       1598400         1494         1267         2478         2964         4035         2439         2581         2530         2799         2651
                       1602000         1497         1270         2481         2970         4053         2443         2581         2533         2801         2652
                       1605600         1497         1270         2481         2970         4053         2443         2581         2533         2801         2652
                       1609200         1503         1271         2484         2970         4066         2452         2583         2536         2803         2652
                       1612800         1503         1271         2484         2970         4066         2452         2583         2536         2803         2652
                       1616400         1503         1272         2490         2976         4074         2454         2590         2539         2809         2655
                       1620000         1503         1272         2490         2976         4074         2454         2590         2539         2809         2655
                       1623600         1503         1272         2490         2976         4074         2454         2590         2539         2809         2655
                       1627200         1505         1274         2499         2985         4083         2458         2594         2550         2815         2658
                       1630800         1505         1274         2499         2985         4083         2458         2594         2550         2815         2658
                       1634400         1514         1275         2508         2987         4088         2466         2596         2554         2819         2673
                       1638000         1514         1275         2508         2987         4088         2466         2596         2554         2819         2673
                       1641600         1514         1275         2508         2987         4088         2466         2596         2554         2819         2673
                       1645200         1522         1281         2520         2995         4098         2468         2624         2555         2826         2690
                       1648800         1522         1281         2520         2995         4098         2468         2624         2555         2826         2690
                       1652400         1525         1290         2531         3001         4112         2476         2637         2570         2834         2711
                       1656000         1525         1290         2531         3001         4112         2476         2637         2570         2834         2711
                       1659600         1530         1295         2550         3018         4129         2483         2656         2595         2846         2729
                       1663200         1530         1295         2550         3018         4129         2483         2656         2595         2846         2729
                       1666800         1530         1295         2550         3018         4129         2483         2656         2595         2846         2729
                       1670400         1547         1300         2571         3024         4145         2495         2662         2614         2855         2752
                       1674000         1547         1300         2571         3024         4145         2495         2662         2614         2855         2752
                       1677600         1558         1304         2582         3043         4159         2503         2667         2625         2870         2769
                       1681200         1558         1304         2582         3043         4159         2503         2667         2625         2870         2769
                       1684800         1558         1304         2582         3043         4159         2503         2667         2625         2870         2769
                       1688400         1563         1311         2592         3053         4169         2513         2675         2635         2879         2775
                       1692000         1563         1311         2592         3053         4169         2513         2675         2635         2879         2775
                       1695600         1564         1315         2600         3060         4176         2524         2690         2640         2884         2787
                       1699200         1564         1315         2600         3060         4176         2524         2690         2640         2884         2787
                       1702800         1570         1318         2609         3071         4188         2536         2699         2642         2888         2796
                       1706400         1570         1318         2609         3071         4188         2536         2699         2642         2888         2796
                       1710000         1570         1318         2609         3071         4188         2536         2699         2642         2888         2796
                       1713600         1577         1330         2611         3077         4198         2541         2708         2643         2907         2815
                       1717200         1577         1330         2611         3077         4198         2541         2708         2643         2907         2815
                       1720800         1581         1339         2628         3087         4213         2552         2713         2653         2921         2825
                       1724400         1581         1339         2628         3087         4213         2552         2713         2653         2921         2825
                       1728000         1581         1339         2628         3087         4213         2552         2713         2653         2921         2825
                       1731600         1584         1350         2640         3094         4217         2567         2723         2662         2935         2837
                       1735200         1584         1350         2640         3094         4217         2567         2723         2662         2935         2837
                       1738800         1588         1358         2659         3104         4223         2577         2756         2668         2949         2868
                       1742400         1588         1358         2659         3104         4223         2577         2756         2668         2949         2868
                       1746000         1590         1365         2667         3118         4232         2580         2764         2673         2957         2877
                       1749600         1590         1365         2667         3118         4232         2580         2764         2673         2957         2877
                       1753200         1590         1365         2667         3118         4232         2580         2764         2673         2957         2877
                       1756800         1601         1368         2683         3136         4254         2583         2776         2680         2965         2884
                       1760400         1601         1368         2683         3136         4254         2583         2776         2680         2965         2884
                       1764000         1604         1372         2691         3164         4269         2586         2783         2687         3007         2895
                       1767600         1604         1372         2691         3164         4269         2586         2783         2687         3007         2895
                       1771200         1604         1372         2691         3164         4269         2586         2783         2687         3007         2895
                       1774800         1607         1378         2698         3183         4285         2595         2788         2701         3012         2903
                       1778400         1607         1378         2698         3183         4285         2595         2788         2701         3012         2903
                       1782000         1608         1380         2706         3196         4295         2598         2795         2710         3016         2908
                       1785600         1608         1380         2706         3196         4295         2598         2795         2710         3016         2908
                       1789200         1614         1383         2714         3206         4303         2605         2811         2731         3023         2912
                       1792800         1614         1383         2714         3206         4303         2605         2811         2731         3023         2912
                       1796400         1614         1383         2714         3206         4303         2605         2811         2731         3023         2912
                       1800000         1616         1387         2730         3220         4309         2616         2823         2746         3036         2918
                       1803600         1616         1387         2730         3220         4309         2616         2823         2746         3036         2918
                       1807200         1625         1395         2751         3229         4320         2630         2834         2751         3049         2927
                       1810800         1625         1395         2751         3229         4320         2630         2834         2751         3049         2927
                       1814400         1625         1395         2751         3229         4320         2630         2834         2751         3049         2927
                       1818000         1630         1401         2763         3236         4332         2642         2841         2762         3078         2947
                       1821600         1630         1401         2763         3236         4332         2642         2841         2762         3078         2947
                       1825200         1639         1410         2770         3255         4346         2645         2858         2769         3088         2958
                       1828800         1639         1410         2770         3255         4346         2645         2858         2769         3088         2958
                       1832400         1648         1415         2787         3264         4358         2653         2863         2777         3093         2967
                       1836000         1648         1415         2787         3264         4358         2653         2863         2777         3093         2967
                       1839600         1648         1415         2787         3264         4358         2653         2863         2777         3093         2967
                       1843200         1658         1418         2797         3282         4366         2655         2865         2798         3099         2974
                       1846800         1658         1418         2797         3282         4366         2655         2865         2798         3099         2974
                       1850400         1661         1421         2803         3293         4377         2657         2873         2811         3112         2981
                       1854000         1661         1421         2803         3293         4377         2657         2873         2811         3112         2981
                       1857600         1661         1421         2803         3293         4377         2657         2873         2811         3112         2981
                       1861200         1665         1428         2809         3302         4400         2658         2891         2823         3120         2995
                       1864800         1665         1428         2809         3302         4400         2658         2891         2823         3120         2995
                       1868400         1667         1430         2815         3316         4414         2662         2899         2832         3126         2997
                       1872000         1667         1430         2815         3316         4414         2662         2899         2832         3126         2997
                       1875600         1676         1432         2821         3326         4434         2666         2920         2838         3133         3002
                       1879200         1676         1432         2821         3326         4434         2666         2920         2838         3133         3002
                       1882800         1676         1432         2821         3326         4434         2666         2920         2838         3133         3002
                       1886400         1680         1438         2829         3334         4453         2669         2926         2845         3137         3011
                       1890000         1680         1438         2829         3334         4453         2669         2926         2845         3137         3011
                       1893600         1693         1441         2839         3337         4460         2681         2934         2852         3139         3022
                       1897200         1693         1441         2839         3337         4460         2681         2934         2852         3139         3022
                       1900800         1693         1441         2839         3337         4460         2681         2934         2852         3139         3022
                       1904400         1698         1453         2847         3342         4474         2693         2945         2858         3149         3038
                       1908000         1698         1453         2847         3342         4474         2693         2945         2858         3149         3038
                       1911600         1709         1462         2863         3348         4477         2699         2960         2871         3156         3055
                       1915200         1709         1462         2863         3348         4477         2699         2960         2871         3156         3055
                       1918800         1718         1467         2873         3353         4485         2703         2963         2882         3159         3070
                       1922400         1718         1467         2873         3353         4485         2703         2963         2882         3159         3070
                       1926000         1718         1467         2873         3353         4485         2703         2963         2882         3159         3070
                       1929600         1726         1472         2879         3390         4496         2705         2965         2884         3171         3084
                       1933200         1726         1472         2879         3390         4496         2705         2965         2884         3171         3084
                       1936800         1736         1474         2885         3402         4504         2709         2971         2889         3185         3097
                       1940400         1736         1474         2885         3402         4504         2709         2971         2889         3185         3097
                       1944000         1736         1474         2885         3402         4504         2709         2971         2889         3185         3097
                       1947600         1746         1480         2893         3406         4506         2715         2977         2896         3191         3101
                       1951200         1746         1480         2893         3406         4506         2715         2977         2896         3191         3101
                       1954800         1749         1487         2911         3416         4514         2728         2982         2899         3196         3112
                       1958400         1749         1487         2911         3416         4514         2728         2982         2899         3196         3112
                       1962000         1757         1489         2920         3430         4519         2730         2985         2916         3203         3119
                       1965600         1757         1489         2920         3430         4519         2730         2985         2916         3203         3119
                       1969200         1757         1489         2920         3430         4519         2730         2985         2916         3203         3119
                       1972800         1761         1499         2939         3439         4530         2735         2987         2923         3212         3128
                       1976400         1761         1499         2939         3439         4530         2735         2987         2923         3212         3128
                       1980000         1770         1506         2954         3450         4542         2738         2998         2935         3228         3144
                       1983600         1770         1506         2954         3450         4542         2738         2998         2935         3228         3144
                       1987200         1770         1506         2954         3450         4542         2738         2998         2935         3228         3144
                       1990800         1772         1511         2962         3459         4560         2741         3012         2942         3233         3166
                       1994400         1772         1511         2962         3459         4560         2741         3012         2942         3233         3166
                       1998000         1780         1513         2970         3475         4579         2745         3027         2956         3237         3177
                       2001600         1780         1513         2970         3475         4579         2745         3027         2956         3237         3177
